t_wall,t_sim_ns,ref_pos_shoulder_pan,ref_vel_shoulder_pan,fb_pos_shoulder_pan,err_pos_shoulder_pan,js_pos_shoulder_pan,js_vel_shoulder_pan,isaac_pos_shoulder_pan,isaac_vel_shoulder_pan,isaac_lag_shoulder_pan,ref_pos_shoulder_lift,ref_vel_shoulder_lift,fb_pos_shoulder_lift,err_pos_shoulder_lift,js_pos_shoulder_lift,js_vel_shoulder_lift,isaac_pos_shoulder_lift,isaac_vel_shoulder_lift,isaac_lag_shoulder_lift,ref_pos_elbow_flex,ref_vel_elbow_flex,fb_pos_elbow_flex,err_pos_elbow_flex,js_pos_elbow_flex,js_vel_elbow_flex,isaac_pos_elbow_flex,isaac_vel_elbow_flex,isaac_lag_elbow_flex,ref_pos_wrist_flex,ref_vel_wrist_flex,fb_pos_wrist_flex,err_pos_wrist_flex,js_pos_wrist_flex,js_vel_wrist_flex,isaac_pos_wrist_flex,isaac_vel_wrist_flex,isaac_lag_wrist_flex,ref_pos_wrist_roll,ref_vel_wrist_roll,fb_pos_wrist_roll,err_pos_wrist_roll,js_pos_wrist_roll,js_vel_wrist_roll,isaac_pos_wrist_roll,isaac_vel_wrist_roll,isaac_lag_wrist_roll,tcp_x,tcp_y,tcp_z,cup_red_x,cup_red_y,cup_red_z,cup_green_x,cup_green_y,cup_green_z,cup_blue_x,cup_blue_y,cup_blue_z,contact_cup_red_hit,contact_cup_red_impulse_n,contact_cup_green_hit,contact_cup_green_impulse_n,contact_cup_blue_hit,contact_cup_blue_impulse_n,contact_n_events,contact_events_json,attached_lego_xyz,physics_rate_hz,sim_time_s,render_fps,app_dt_ms
1777039776.4040701,1413266740374,4.100292289496677e-05,0.03999632797813298,-0.0004885000568845127,0.0005295029797794795,-0.0004885000568845127,0.013599063889768281,-0.0005750515265390277,0.21928536891937256,0.0006160544494339945,0.00424762080749498,-0.00012637611088913152,0.004249293874265643,-1.6730667706625624e-06,0.004249293874265643,-4.296886471831922e-05,0.006443267222493887,0.7298392057418823,-0.0021956464149989066,-0.007118655987509724,-1.1809350887170895e-05,-0.007118499645995387,-1.5634151433706334e-07,-0.007118499645995387,-4.015271534403942e-06,-0.006581480149179697,-0.5234666466712952,-0.0005371758383300269,1.5703748797499526,-0.00020123731521811365,1.570377543888473,-2.6641385204584367e-06,1.570377543888473,-6.842225886677275e-05,1.5704283714294434,0.04628290981054306,-5.349167949075806e-05,-1.5127159109610329,-0.001059217655031891,-1.5127018882011214,-1.4022759911469507e-05,-1.5127018882011214,-0.0003601422753570217,-1.5127003192901611,-0.12450826913118362,-1.5591670871728525e-05,0.23259512782247627,0.007919866736695173,0.07529999541762046,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.8333333323762,,
1777039776.51536,1413283407041,0.009214011158194263,0.1400007160000085,0.006624111168058185,0.002589899990136078,0.006624111168058185,0.12008497200000431,-0.0005750600248575211,0.22014236450195312,0.009789071183051784,0.004218636919109899,-0.0004423592590662896,0.0042268202075488835,-8.183288438984651e-06,0.0042268202075488835,-0.00037943162547049447,0.006443349178880453,0.7296198606491089,-0.0022247122597705542,-0.007121364417968662,-4.1336734227375884e-05,-0.007120599721825482,-7.646961431798799e-07,-0.007120599721825482,-3.5456394182017696e-05,-0.006581486668437719,-0.5234019756317139,-0.0005398777495309428,1.5703287267243369,-0.0007043988695924217,1.5703417575335892,-1.3030809252301268e-05,1.5703417575335892,-0.0006041948994924994,1.5704283714294434,0.04629042372107506,-9.964470510648304e-05,-1.5129588385687358,-0.0037076211142745247,-1.5128902505774624,-6.858799127340554e-05,-1.5128902505774624,-0.003180195004818214,-1.5127003192901611,-0.12447580695152283,-0.00025851927857467594,0.2325950754463919,0.007919866099545876,0.07529998070829685,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.849999999043,,
1777039776.610133,1413300073709,0.023616308977343053,0.22001090000001924,0.019413769718186986,0.004202539259156066,0.023616308977343053,0.22001090000001924,-0.0005750519339926541,0.22026212513446808,0.024191360911335707,0.00417313008190108,-0.0006951668640787952,0.004186408815081819,-1.3278733180738592e-05,0.00417313008190108,-0.0006951668640787952,0.006443034391850233,0.7293586134910583,-0.002269904309949153,-0.007125616853057729,-6.496061134726692e-05,-0.007124376007629245,-1.240845428483739e-06,-0.007125616853057729,-6.496061134726692e-05,-0.00658140005543828,-0.5234039425849915,-0.0005442167976194489,1.5702562630784833,-0.001106961690543768,1.5702774077125123,-2.1144634029024445e-05,1.5702562630784833,-0.001106961690543768,1.5704282522201538,0.04628187045454979,-0.00017198914167049217,-1.5133402527858486,-0.005826520617295681,-1.5132289574743956,-0.00011129531145304128,-1.5133402527858486,-0.005826520617295681,-1.5127002000808716,-0.12443731725215912,-0.0006400527049770233,0.23259506284065776,0.007919855741194602,0.07530005309795054,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.8666666657095,,
1777039776.708229,1413316740376,0.057213596758363926,0.3399990759999563,0.0506146507606104,0.0065989459977535275,0.0506146507606104,0.3200023119999831,0.00017111933266278356,0.3376636803150177,0.05704247742570114,0.00406697297246567,-0.001074292643921505,0.0040878236148451305,-2.0850642379460597e-05,0.0040878236148451305,-0.0010111090120124547,0.006448986008763313,0.826728343963623,-0.0023820130362976434,-0.0071355368177225,-0.00010038842545731637,-0.007133588407138018,-1.948410584481225e-06,-0.007133588407138018,-9.448416337576731e-05,-0.006591050885617733,-0.547608494758606,-0.0005444859321047666,1.5700872218606179,-0.001710669571142922,1.5701204237629662,-3.3201902348345413e-05,1.5701204237629662,-0.0016100579574370498,1.570420265197754,0.04547501355409622,-0.00033304333713601864,-1.5142300054751072,-0.009004152185977575,-1.514055246429495,-0.00017475904561226052,-1.514055246429495,-0.008474580434194964,-1.512719750404358,-0.13170841336250305,-0.0015102550707493112,0.23260632261562728,0.0077636584305363285,0.0752923221833848,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.8833333323762,,
1777039776.8026075,1413333407044,0.09624755800130202,0.44007646399978917,0.08761398861795225,0.008633569383349776,0.08761398861795225,0.42000018499978864,0.008588896133005619,2.347486972808838,0.0876586618682964,0.003943637644853156,-0.0013905064496058785,0.003970917072163482,-2.7279427310325857e-05,0.003970917072163482,-0.0013270715747210296,0.006408109329640865,1.111754298210144,-0.0024644716847877094,-0.007147062019363173,-0.00012993736283507882,-0.007144512864092907,-2.54915527026639e-06,-0.007144512864092907,-0.00012400962308480246,-0.006661501247435808,-0.5818414688110352,-0.00048556077192736524,1.569890826592356,-0.0022141984172492388,1.5699342654881563,-4.343889580038507e-05,1.5699342654881563,-0.0021131867321793614,1.5703593492507935,0.0413685068488121,-0.0004685226584375535,-1.5152637368945807,-0.011654488894327008,-1.5150350951772253,-0.0002286417173553712,-1.5150350951772253,-0.011122811356931389,-1.5129464864730835,-0.10869677364826202,-0.002317250421497219,0.23270776999055068,0.005970824616673417,0.07525106685472828,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.8999999990428,,
1777039776.8973706,1413350073711,0.13461515840080823,0.520002398999614,0.12441340341845218,0.010201754982356051,0.12441340341845218,0.49999898499995266,0.026386413723230362,4.195372581481934,0.10822874467757787,0.003822407812822332,-0.0016430478536562463,0.0038546422249318363,-3.2234412109504416e-05,0.0038546422249318363,-0.0015798432097909698,0.006548157427459955,1.6854286193847656,-0.0027257496146376233,-0.007158390470716628,-0.00015353636452126914,-0.0071553782915906505,-3.0121791259772254e-06,-0.0071553782915906505,-0.00014763013895522127,-0.006779576651751995,-0.6445517539978027,-0.00037881381896463263,1.569697784048554,-0.0026163373481990454,1.5697491131051664,-5.1329056612425816e-05,1.5697491131051664,-0.00251569227575314,1.57022225856781,0.03979991376399994,-0.0005244745192560796,-1.5162798211647868,-0.01377115724181703,-1.516009649388128,-0.00027017177665866754,-1.516009649388128,-0.01324140937893741,-1.5134217739105225,-0.12637130916118622,-0.0028580472542643065,0.23282704119215109,0.0023396657728869574,0.07515927809034831,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.9166666657095,,
1777039777.0029945,1413366740379,0.19161573934876192,0.620002872248878,0.1794124775207899,0.012203261827972017,0.19161573934876192,0.620002872248878,0.05404268577694893,6.258702754974365,0.137573053571813,0.003642303485681019,-0.0019590186323543983,0.0036808620446273383,-3.855855894631952e-05,0.003642303485681019,-0.0019590186323543983,0.005760602653026581,2.235767364501953,-0.002118299167345562,-0.007175220512253331,-0.0001830625919822203,-0.007171617366460202,-3.603145793128898e-06,-0.007175220512253331,-0.0001830625919822203,-0.006941539701074362,-0.5964751839637756,-0.00023368081117896948,1.5694109916239611,-0.003119479205822916,1.5694723910516408,-6.139942767968698e-05,1.5694109916239611,-0.003119479205822916,1.5700759887695312,-0.0717545747756958,-0.000664997145570112,-1.5177893602834893,-0.016419457026627674,-1.5174661828561957,-0.0003231774272935972,-1.5177893602834893,-0.016419457026627674,-1.5141645669937134,-0.01351926475763321,-0.0036247932897759405,0.2329808615587492,-0.003384786876917733,0.0750977203932483,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.9333333323762,,
1777039777.1037192,1413383407047,0.25861649800628284,0.7200034218595598,0.24441522976469365,0.014201268241589182,0.25861649800628284,0.7200034218595598,0.08944939076900482,5.596010208129883,0.169167107237278,0.0034306016686944736,-0.0022749896523311607,0.003475473314187704,-4.4871645493230194e-05,0.0034306016686944736,-0.0022749896523311607,0.0059886835515499115,1.679332971572876,-0.002558081882855438,-0.007195003215033611,-0.00021258884198968408,-0.007190810136113977,-4.193078919634274e-06,-0.007195003215033611,-0.00021258884198968408,-0.006932890973985195,-0.49035072326660156,-0.0002621122410484157,1.5690738843575893,-0.0036226214476457507,1.569145336544279,-7.145218668958009e-05,1.5690738843575893,-0.0036226214476457507,1.5698747634887695,-0.04010525718331337,-0.0008008791311802099,-1.519563732833633,-0.019067758833710827,-1.5191876424571955,-0.0003760903764375989,-1.519563732833633,-0.019067758833710827,-1.5151491165161133,-0.09767462313175201,-0.004414616317519826,0.2327599005456714,-0.010317427110232688,0.07508183730890934,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.9499999990428,,
1777039777.202198,1413400073714,0.3522132168457569,0.839999024365114,0.3356156216829813,0.01659759516277559,0.3194143813493098,0.800000433859784,0.1348772943019867,6.084685802459717,0.2173359225437702,0.0031348647869140897,-0.0026541388976504964,0.003187308089407534,-5.244330249344446e-05,0.003238499032387834,-0.0025277556378703577,0.005895910784602165,1.5581445693969727,-0.0027610459976880755,-0.007222638664349574,-0.0002480188488563678,-0.007217738043840917,-4.900620508657e-06,-0.007212954451406819,-0.00023620882993341863,-0.006946193054318428,-0.4392016530036926,-0.00027644561003114555,1.5686029623163835,-0.004226366693930534,1.5686864713697999,-8.350905341636405e-05,1.5687679862056039,-0.0040251179950535785,1.5696333646774292,-0.044669028371572495,-0.0010304023610456792,-1.5220424428067723,-0.02224558707759824,-1.5216028908099692,-0.0004395519968030115,-1.5211738354275774,-0.021186309504341458,-1.5163944959640503,-0.08104488253593445,-0.005647946842721963,0.23213619346233227,-0.019210931994148833,0.0751130426366146,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.9666666657095,,
1777039777.2985547,1413416740382,0.42268563168354695,0.9200777727133138,0.40441671360926484,0.018268918074282103,0.40441671360926484,0.9000029287137488,0.1916639357805252,7.607117652893066,0.23102169590302174,0.0029121936027734765,-0.002907163144942628,0.0029699177722933043,-5.7724169519827746e-05,0.0029699177722933043,-0.0028437328042183892,0.005594462621957064,1.4622925519943237,-0.002682269019183587,-0.007243446411379288,-0.00027166297034590735,-0.007238052314601546,-5.394096777741782e-06,-0.007238052314601546,-0.00026573565429513886,-0.006988100241869688,-0.3754936754703522,-0.0002553461695096,1.5682483877772802,-0.00462927448918097,1.5683403059160443,-9.191813876419097e-05,1.5683403059160443,-0.004528270024166539,1.5693459510803223,-0.0721736028790474,-0.001097563303042115,-1.5239087547849648,-0.02436630236150913,-1.52342494135656,-0.00048381342840486674,-1.52342494135656,-0.023834662827050924,-1.5179246664047241,-0.04173043370246887,-0.005984088380240671,0.23078173109627892,-0.030290335065452745,0.07517010779110353,-0.04914291203022003,-0.2800198793411255,1.862645149230957e-08,0.0388491153717041,-0.28001973032951355,7.450580596923828e-09,0.12684112787246704,-0.2800197899341583,7.450580596923828e-09,0,0.0,0,0.0,0,0.0,0,,,120.0,1413.983333332376,,
