t_wall,t_sim_ns,ref_pos_shoulder_pan,ref_vel_shoulder_pan,fb_pos_shoulder_pan,err_pos_shoulder_pan,js_pos_shoulder_pan,js_vel_shoulder_pan,isaac_pos_shoulder_pan,isaac_vel_shoulder_pan,isaac_lag_shoulder_pan,ref_pos_shoulder_lift,ref_vel_shoulder_lift,fb_pos_shoulder_lift,err_pos_shoulder_lift,js_pos_shoulder_lift,js_vel_shoulder_lift,isaac_pos_shoulder_lift,isaac_vel_shoulder_lift,isaac_lag_shoulder_lift,ref_pos_elbow_flex,ref_vel_elbow_flex,fb_pos_elbow_flex,err_pos_elbow_flex,js_pos_elbow_flex,js_vel_elbow_flex,isaac_pos_elbow_flex,isaac_vel_elbow_flex,isaac_lag_elbow_flex,ref_pos_wrist_flex,ref_vel_wrist_flex,fb_pos_wrist_flex,err_pos_wrist_flex,js_pos_wrist_flex,js_vel_wrist_flex,isaac_pos_wrist_flex,isaac_vel_wrist_flex,isaac_lag_wrist_flex,ref_pos_wrist_roll,ref_vel_wrist_roll,fb_pos_wrist_roll,err_pos_wrist_roll,js_pos_wrist_roll,js_vel_wrist_roll,isaac_pos_wrist_roll,isaac_vel_wrist_roll,isaac_lag_wrist_roll,tcp_x,tcp_y,tcp_z,cup_red_x,cup_red_y,cup_red_z,cup_green_x,cup_green_y,cup_green_z,cup_blue_x,cup_blue_y,cup_blue_z,attached_lego_xyz,physics_rate_hz,sim_time_s,render_fps,app_dt_ms
1776999752.8730795,334300017435,-0.005475047780667227,0.013602969698296993,-0.005572682600468397,9.763481980116975e-05,-0.005572682600468397,0.0,-0.004411111585795879,0.06190802529454231,-0.001063936194871348,0.0006410961582450272,-2.957302338288718e-05,0.0006413084175437688,-2.1225929874163496e-07,0.0006413084175437688,0.0,0.0029777514282613993,0.05588192492723465,-0.002336655270016372,-0.0006703180462029092,-4.557847546456806e-05,-0.0006699909083545206,-3.2713784838857285e-07,-0.0006699909083545206,0.0,-8.148387132678181e-05,0.009547969326376915,-0.0005888341748761274,1.5694368587441776,3.9290340573760096e-05,1.5694365767391885,2.8200498913832917e-07,1.5694365767391885,0.0,1.569454550743103,-0.041928261518478394,-1.769199892542872e-05,-1.5181486407067974,-0.0004357598598043018,-1.5181455130562673,-3.1276505301214286e-06,-1.5181455130562673,0.0,-1.511318564414978,0.018735088407993317,-0.00683007629181942,0.23197536943979402,0.008499540150071002,0.07464010157579985,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.2666666666913,,
1776999752.9459658,334300017435,-0.0005718763679704836,0.10000806199999966,-0.0023978984575418385,0.0018260220895713547,-0.0023978984575418385,0.08320369353606971,-0.004420996177941561,0.023975808173418045,0.003849119809971077,0.0006304366033056277,-0.00021741875646267718,0.0006344063977806766,-3.969794475048834e-06,0.0006344063977806766,-0.00018088585279970554,0.002976608695462346,0.05928974598646164,-0.0023461720921567186,-0.0006867467439717608,-0.0003350896974133981,-0.000680628425335963,-6.118318635797812e-06,-0.000680628425335963,-0.0002787845292980534,-8.31630895845592e-05,0.0056811850517988205,-0.0006035836543872016,1.5694510208925148,0.00028885977865121467,1.5694457466743563,5.274218158435318e-06,1.5694457466743563,0.00024032263015691895,1.5694540739059448,-0.03065336123108864,-3.0530134300654765e-06,-1.5183057097391321,-0.003203675376991333,-1.5182472146349453,-5.849510418687309e-05,-1.5182472146349453,-0.0026653613611152377,-1.5113966464996338,-0.010944408364593983,-0.006909063239498359,0.23197670971691509,0.008503507881761215,0.07464045216853567,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.283333333358,,
1776999753.0339234,334316684102,0.007228765760500317,0.16000905200000026,0.004226413440377588,0.0030023523201227293,0.007228765760500317,0.16000905200000026,-0.004411121364682913,0.06121387705206871,0.01163988712518323,0.000613477911403544,-0.0003478616464801741,0.0006200050622636807,-6.527150860136761e-06,0.000613477911403544,-0.0003478616464801741,0.0029776988085359335,0.05584222078323364,-0.0023642208971323894,-0.0007128837849081153,-0.0005361306253298279,-0.0007028240226213676,-1.0059762286747701e-05,-0.0007128837849081153,-0.0005361306253298279,-8.149303903337568e-05,0.009578432887792587,-0.0006313907458747396,1.5694735519936425,0.0004621645337068343,1.5694648801045041,8.671889138334166e-06,1.5694735519936425,0.0004621645337068343,1.5694546699523926,-0.04193444550037384,1.8882041249890236e-05,-1.5185555968443507,-0.005125757361303515,-1.5184594189762004,-9.617786815030449e-05,-1.5185555968443507,-0.005125757361303515,-1.5113184452056885,0.01870620809495449,-0.0072371516386622314,0.23197538511457444,0.008499571824323723,0.07464007192686124,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.3000000000246,,
1776999753.1240935,334333350770,0.03362902065803304,0.28000608299999435,0.028226875920973057,0.005402144737059984,0.028226875920973057,0.2599983020000183,-0.0044210078194737434,0.022222299128770828,0.038050028477506784,0.0005560834326452289,-0.0006087366673283026,0.0005678277617270478,-1.1744329081818925e-05,0.0005678277617270478,-0.0005652395054235822,0.0029765618965029716,0.05929550528526306,-0.002420478463857743,-0.000801341187724809,-0.0009381958989104332,-0.0007832406165396098,-1.8100571185199242e-05,-0.0007832406165396098,-0.0008711572907510606,-8.318223262904212e-05,0.005775056779384613,-0.0007181589550957669,1.5695498055639412,0.0008087597493726971,1.569534202198554,1.5603365387084622e-05,1.569534202198554,0.0007509699764663284,1.5694544315338135,-0.030677616596221924,9.537403012771506e-05,-1.519401307128803,-0.008969762792873984,-1.519228253899584,-0.00017305322921901123,-1.519228253899584,-0.008328830111490224,-1.5113967657089233,-0.011004673317074776,-0.008004541419879718,0.2319767122905252,0.008503547727787254,0.07464042249424874,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.3166666666913,,
1776999753.2019908,334350017437,0.05225833806053104,0.3400912249999485,0.045653313338444225,0.006605024722086815,0.05225833806053104,0.3400912249999485,-0.0015112488763406873,0.5310587286949158,0.05376958693687173,0.0005155830675506659,-0.0007393625048284411,0.0005299424725102517,-1.4359404959585751e-05,0.0005155830675506659,-0.0007393625048284411,0.002953416435047984,0.05784190446138382,-0.002437833367497318,-0.0008637610787474068,-0.001139518788777099,-0.000841630105591142,-2.213097315626486e-05,-0.0008637610787474068,-0.001139518788777099,-9.704823605716228e-05,0.0768190547823906,-0.0007667128426902445,1.5696036138309313,0.0009823075661135963,1.5695845361091851,1.9077721746141307e-05,1.5696036138309313,0.0009823075661135963,1.5694632530212402,-0.07589489221572876,0.00014036080969104248,-1.5199980818713488,-0.01089454051677795,-1.5197864953787863,-0.00021158649256247664,-1.5199980818713488,-0.01089454051677795,-1.5114102363586426,0.034488920122385025,-0.008587845512706194,0.23200896653012018,0.007882160396940762,0.07464323043946289,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.3333333333579,,
1776999753.2672756,334366684105,0.08262979289689913,0.4200058939998882,0.07442905220893593,0.008200740687963198,0.07442905220893593,0.4000043369999866,0.007249700836837292,1.3169069290161133,0.07538009206006184,0.000449555151296419,-0.0009130979778455364,0.0004673836623863535,-1.7828511089934486e-05,0.0004673836623863535,-0.0008696143469934957,0.0029374188743531704,0.10053429007530212,-0.0024878637230567515,-0.000965524490692369,-0.0014072830241652586,-0.000938046868781294,-2.7477621911074974e-05,-0.000938046868781294,-0.0013402652703076365,-0.00012772886839229614,0.1099470853805542,-0.0008377956223000728,1.5696913376758486,0.0012131302931649402,1.5696676509440737,2.3686731774885672e-05,1.5696676509440737,0.0011553584974513594,1.5694913864135742,-0.08805927634239197,0.0001999512622743449,-1.5209710062544115,-0.013454540702917177,-1.5207083023234513,-0.0002627039309601731,-1.5207083023234513,-0.01281380740221328,-1.5117689371109009,0.02641044743359089,-0.009202069143510627,0.23207261139086593,0.006038448633434415,0.0746566202675064,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.3500000000246,,
1776999753.3336549,334383350772,0.10023984403029156,0.46002723100005816,0.091228517283246,0.00901132674704555,0.10023984403029156,0.46002723100005816,0.018709544092416763,1.4025864601135254,0.08153029993787479,0.0004112706836035411,-0.0010001048565764737,0.00043086141875268833,-1.9590735149147226e-05,0.0004112706836035411,-0.0010001048565764737,0.002915952354669571,0.11901237815618515,-0.00250468167106603,-0.0010245292007898703,-0.0015413795903547688,-0.0009943356074677565,-3.0193593322113852e-05,-0.0010245292007898703,-0.0015413795903547688,-0.00017531758930999786,0.07462805509567261,-0.0008492116114798725,1.5697422019298966,0.001328726519263456,1.5697161739297791,2.602800011741735e-05,1.5697422019298966,0.001328726519263456,1.5695284605026245,-0.07244175672531128,0.0002137414272720406,-1.52153512964682,-0.014736591063043678,-1.5212464592632908,-0.00028867038352919927,-1.52153512964682,-0.014736591063043678,-1.5121513605117798,0.020586131140589714,-0.009383769135040243,0.23214263261118911,0.003774011440619699,0.07466243640651757,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.36666666669123,,
1776999753.4011722,334400017440,0.14022965342976254,0.5400043947881987,0.1296303649538164,0.010599288475946128,0.14022965342976254,0.5400043947881987,0.037871312350034714,2.50272798538208,0.10235834107972783,0.00032433234626417227,-0.0011739761940315508,0.00034737532973713877,-2.3042983472966504e-05,0.00032433234626417227,-0.0011739761940315508,0.002847962314262986,0.21892514824867249,-0.002523629967998814,-0.0011585201297540596,-0.001809353222458035,-0.0011230058692317218,-3.5514260522337806e-05,-0.0011585201297540596,-0.001809353222458035,-0.00024216598831117153,0.05524863302707672,-0.0009163541414428881,1.5698577070927846,0.0015597297540780126,1.5698270924797046,3.061461307996005e-05,1.5698577070927846,0.0015597297540780126,1.569594144821167,-0.09245364367961884,0.00026356227161761225,-1.5228161700463794,-0.017298593217912783,-1.5224766306250075,-0.00033953942137188164,-1.5228161700463794,-0.017298593217912783,-1.512673258781433,0.07883932441473007,-0.010142911264946264,0.2321815375072532,-9.696187204848324e-05,0.07469416264213696,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.3833333333579,,
1776999753.4659681,334416684107,0.1866293280326569,0.6200030437293362,0.17443020376404125,0.012199124268615635,0.17443020376404125,0.6000046047290999,0.05849391222000122,2.208305597305298,0.12813541581265567,0.00022345888315842603,-0.0013478942404734123,0.00024997992931584563,-2.65210461574196e-05,0.00024997992931584563,-0.0013044173881909791,0.002868782030418515,0.19206273555755615,-0.0026453231472600893,-0.0013139881251519115,-0.002077398843291753,-0.0012731134118725072,-4.087471327940428e-05,-0.0012731134118725072,-0.0020103915366875154,-0.0003336197114549577,0.0623941570520401,-0.0009803684136969538,1.56999172628551,0.0017907950458506353,1.5699564907628383,3.5235522671817066e-05,1.5699564907628383,0.0017330322560570963,1.5696560144424438,-0.075795978307724,0.00033571184306624424,-1.5243025451650745,-0.019861283631868405,-1.5239117563300681,-0.0003907888350063171,-1.5239117563300681,-0.019220650213700948,-1.5133837461471558,0.025476589798927307,-0.010918799017918701,0.23215805701209824,-0.004137709312567105,0.07469258143048403,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.40000000002453,,
1776999753.5327275,334433350775,0.22563000025885233,0.6800037637288491,0.21223206670175307,0.013397933557099256,0.21223206670175307,0.6600070087289522,0.08124114573001862,2.638291120529175,0.1443888545288337,0.00013867094219594754,-0.0014783365435065122,0.00016779821448679623,-2.912727229084869e-05,0.00016779821448679623,-0.001434863352261539,0.002823001006618142,0.22051957249641418,-0.0026843300644221945,-0.0014446648245483554,-0.002278438866537282,-0.001399773348683008,-4.489147586534737e-05,-0.001399773348683008,-0.0022114372023898012,-0.000405543833039701,0.049512773752212524,-0.0010391209915086544,1.5701043744592795,0.0019640990210638572,1.5700656763379048,3.869812137469175e-05,1.5700656763379048,0.0019063410952775564,1.569738745689392,-0.09059861302375793,0.0003656287698874383,-1.525551899375109,-0.02178335696690396,-1.5251227076781497,-0.000429191696959208,-1.5251227076781497,-0.02114277749432541,-1.5140761137008667,0.07685807347297668,-0.011475785674242234,0.23200845572463305,-0.00849397604652282,0.07473078367902614,-0.049156397581100464,-0.28000012040138245,1.862645149230957e-08,0.038835640996694565,-0.2799999713897705,1.4901161193847656e-08,0.12682759761810303,-0.27999991178512573,-1.4901161193847656e-08,,120.0,334.4166666666912,,
